Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,HasMortgage,HasDependents,HasCoSigner,Default,LoanToIncome,EmploymentYears,CreditRisk,Education_high school,Education_master's,Education_phd,EmploymentType_part-time,EmploymentType_self-employed,EmploymentType_unemployed,MaritalStatus_married,MaritalStatus_single,LoanPurpose_business,LoanPurpose_education,LoanPurpose_home,LoanPurpose_other,InterestLevel_medium,InterestLevel_high,DTIBucket_medium,DTIBucket_high,DTIBucket_extreme,y_true,y_pred,cluster
64,104383,196593,573,43,1,17.86,36,0.75,1,0,0,0,1.883381394,3.583333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48
21,33115,178247,371,116,1,12.68,12,0.66,0,0,1,1,5.382666465,9.666666667,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,30
67,125269,28859,514,75,1,13.03,36,0.43,1,0,1,0,0.23037623,6.25,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
67,46511,119645,798,47,4,24.4,60,0.21,1,1,0,0,2.572402227,3.916666667,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
36,24631,101387,560,97,3,12.58,48,0.86,1,1,0,0,4.116235638,8.083333333,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,11
33,141884,188538,797,12,1,10.42,24,0.19,1,1,0,0,1.328817908,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,44
49,92717,15611,812,24,2,14.16,12,0.53,0,1,1,0,0.168372575,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20
26,90584,151646,453,91,4,11.79,60,0.66,0,1,1,0,1.674092555,7.583333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
52,74098,248205,820,66,3,5.04,24,0.31,0,1,1,0,3.349685552,5.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25
54,63377,96728,552,98,2,12.09,48,0.63,1,0,1,0,1.526231914,8.166666667,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3
18,143427,170630,391,37,3,10.01,48,0.43,1,0,0,0,1.189664429,3.083333333,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11
44,55458,180798,742,76,1,15.93,60,0.59,1,0,1,0,3.260088716,6.333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,47
40,122281,223466,825,0,4,11.59,24,0.51,1,1,1,0,1.82747933,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
62,132418,133047,679,50,3,24.16,24,0.5,0,0,0,0,1.00475011,4.166666667,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,6
43,144768,173455,443,6,2,23.74,60,0.85,0,0,0,0,1.198158433,0.5,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48
47,148967,87707,449,112,3,23.44,36,0.86,1,1,0,0,0.588767982,9.333333333,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,48
43,133418,150309,301,75,4,11.25,48,0.75,0,0,0,0,1.126602108,6.25,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,27
42,59951,178232,713,9,4,3.42,12,0.42,0,1,1,0,2.972961252,0.75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47
29,99604,93023,805,79,1,12.44,12,0.79,0,0,0,0,0.933928356,6.583333333,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,40
36,129935,118972,829,1,1,15.28,36,0.69,1,1,0,1,0.915627044,0.083333333,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,37
61,58338,231216,462,57,4,16.87,36,0.38,0,0,1,0,3.963385786,4.75,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,14
24,54045,208574,534,103,4,8.38,60,0.47,0,1,0,0,3.859265427,8.583333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
64,102904,22565,843,2,2,13.19,12,0.51,1,1,0,0,0.219282049,0.166666667,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
57,73923,8399,843,1,4,4.56,36,0.33,1,0,0,0,0.113618224,0.083333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25
33,81398,228715,802,20,2,9.22,12,0.15,0,1,0,0,2.809835622,1.666666667,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
57,131253,169358,589,6,3,8.34,60,0.14,1,1,0,0,1.290317174,0.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32
61,71027,101151,498,71,1,2.45,36,0.56,1,0,0,0,1.424120405,5.916666667,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21,32588,249120,580,75,2,7.34,48,0.64,1,1,0,0,7.644531729,6.25,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
39,119270,200464,580,64,3,15.8,24,0.38,0,0,1,0,1.680757944,5.333333333,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3
61,83807,163017,346,95,4,23.87,24,0.82,0,0,0,1,1.94514778,7.916666667,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
42,145343,202933,806,64,4,2.46,24,0.87,1,1,1,0,1.396235113,5.333333333,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,40
25,46487,119173,695,23,1,20.3,24,0.45,0,1,0,0,2.563576914,1.916666667,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,6
32,136103,80243,478,27,2,17.54,60,0.89,1,0,0,0,0.589575542,2.25,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,29
21,57413,34582,720,41,3,10.78,12,0.87,1,1,1,0,0.60233745,3.416666667,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,38
31,137127,123792,694,115,2,6.99,36,0.55,1,1,1,0,0.902754381,9.583333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42
43,89837,62222,539,118,1,21.8,12,0.87,1,0,1,0,0.692609949,9.833333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36
54,97217,140351,642,10,4,17.29,48,0.74,0,0,1,0,1.443687832,0.833333333,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,40
46,80565,159731,394,99,2,18.32,24,0.86,1,1,0,0,1.982635139,8.25,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,36
54,51606,247152,310,88,2,15.64,60,0.9,0,1,1,0,4.789210557,7.333333333,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,16
54,111603,14687,408,74,4,24.71,12,0.29,0,0,1,0,0.131600405,6.166666667,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
28,81807,188639,475,9,1,11.16,24,0.74,0,0,0,0,2.305902918,0.75,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,11
46,67457,103674,706,17,1,2.48,24,0.65,0,0,0,0,1.536890167,1.416666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
64,24516,100138,400,73,1,16.13,48,0.33,0,0,1,0,4.084597814,6.083333333,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19
25,57475,78669,698,74,1,18.93,12,0.15,0,0,1,0,1.368751631,6.166666667,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,23
40,148147,206997,821,112,4,16.3,36,0.88,0,0,1,0,1.397240579,9.333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13
61,113719,35274,592,79,3,19.02,36,0.16,1,1,0,0,0.310185633,6.583333333,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,33
61,40210,159288,375,19,3,10.24,48,0.6,1,1,1,0,3.961402636,1.583333333,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,19
30,86014,40675,559,90,4,14.94,48,0.3,1,0,1,0,0.472888134,7.5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19
60,90313,31629,353,21,2,8.53,48,0.82,1,0,1,0,0.350215362,1.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
18,97514,162790,815,7,3,24.04,36,0.33,1,1,0,1,1.669401317,0.583333333,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,26
53,52518,214776,438,56,4,22.75,48,0.3,0,1,0,1,4.089569291,4.666666667,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,33
35,41213,20694,595,71,3,7.47,24,0.86,1,0,1,0,0.502123116,5.916666667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
56,66258,199405,775,113,2,13.2,60,0.24,1,1,0,0,3.009523378,9.416666667,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,21
62,112481,234887,707,52,3,10.55,48,0.6,1,1,1,0,2.088237124,4.333333333,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,21
54,65312,65279,387,19,4,24.5,24,0.17,0,1,0,0,0.999494733,1.583333333,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,29
29,95678,197673,436,43,3,21.99,36,0.36,0,0,1,1,2.066023537,3.583333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,39
18,100251,124580,701,87,4,11.0,48,0.19,1,0,0,1,1.242680871,7.25,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,15
55,120160,112397,771,76,1,16.41,12,0.14,1,0,1,0,0.935394474,6.333333333,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20
55,103510,126643,312,3,3,10.43,24,0.14,0,1,0,0,1.223485654,0.25,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11
54,141643,65267,513,6,1,3.3,48,0.32,1,1,0,0,0.460785214,0.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
47,45492,215283,686,57,4,10.8,12,0.51,1,0,0,0,4.732326563,4.75,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,47
58,103672,115573,537,60,2,11.3,48,0.34,0,0,1,0,1.114794737,5.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,16
62,23811,83487,565,7,4,15.53,60,0.26,1,0,0,1,3.506236613,0.583333333,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,19
59,27918,88437,838,90,2,12.38,36,0.71,1,0,1,0,3.167741242,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,47
46,39203,79215,808,7,3,14.41,48,0.81,0,0,0,1,2.020636176,0.583333333,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,43
69,75618,235220,472,83,3,14.33,36,0.85,1,1,0,0,3.110635034,6.916666667,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,30
31,99124,19366,842,33,3,4.57,60,0.74,0,1,1,0,0.195371454,2.75,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37
50,123298,120293,553,41,4,6.9,36,0.45,1,0,0,0,0.975628153,3.416666667,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,45
21,100249,139161,486,37,3,9.93,12,0.34,0,0,0,0,1.388153498,3.083333333,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14
31,123857,11533,794,74,4,22.85,12,0.24,1,0,1,0,0.093115448,6.166666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
53,95635,212012,819,35,4,18.14,48,0.48,0,1,0,0,2.216887123,2.916666667,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,10
38,102741,111859,446,24,2,8.07,12,0.52,0,0,1,0,1.088747433,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41
45,17821,217721,501,40,4,19.41,36,0.29,0,0,0,1,12.21710342,3.333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,24
30,89886,222162,490,12,3,3.76,36,0.43,1,1,1,0,2.471597357,1.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,45
44,69206,63641,613,103,3,19.46,12,0.23,0,1,0,0,0.919587897,8.583333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
58,38332,172209,467,108,4,3.35,12,0.45,1,0,1,0,4.492564959,9.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31
65,82865,194187,667,17,2,24.89,12,0.75,1,1,0,0,2.343413987,1.416666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,34
51,90459,82998,687,85,1,10.58,12,0.54,1,0,0,0,0.917520645,7.083333333,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,38
35,67884,59078,648,25,3,16.95,12,0.35,1,0,1,1,0.870278711,2.083333333,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,47
60,136874,40468,429,2,4,9.46,12,0.86,0,0,0,0,0.295658781,0.166666667,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,49
47,36780,171732,635,85,4,17.65,48,0.67,1,1,0,0,4.669168026,7.083333333,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
46,134456,58783,385,51,4,14.27,12,0.82,1,0,0,0,0.437191349,4.25,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
42,79476,128222,736,96,3,21.35,60,0.45,1,1,0,0,1.613342393,8.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,33
44,104689,170268,445,35,4,9.66,24,0.72,1,0,1,1,1.626417293,2.916666667,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3
20,18074,57899,351,24,1,8.43,36,0.85,0,0,1,0,3.203441408,2.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,35
65,72552,61756,538,105,2,5.54,12,0.11,1,0,0,0,0.851196383,8.75,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
26,137980,102430,622,78,4,4.55,60,0.4,0,0,0,0,0.742353964,6.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
34,41595,62287,825,105,1,10.5,12,0.51,1,1,0,0,1.497463637,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,37
56,108256,150384,763,7,4,19.16,60,0.59,1,0,0,0,1.389151641,0.583333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6
45,143507,157481,763,74,4,14.0,12,0.19,0,1,1,0,1.097375041,6.166666667,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,13
41,77243,215234,656,18,4,2.17,60,0.79,0,1,0,0,2.786453141,1.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
65,101431,201763,548,9,2,16.65,12,0.48,1,0,1,0,1.989165048,0.75,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,16
55,100337,109013,523,49,3,6.61,12,0.17,0,0,1,0,1.086468601,4.083333333,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,35
59,87210,93249,703,59,3,14.72,24,0.54,1,1,0,0,1.069246646,4.916666667,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,13
29,42889,21198,491,28,4,2.9,12,0.34,0,0,0,0,0.494252606,2.333333333,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
30,101445,57979,564,59,3,22.58,24,0.25,0,1,0,1,0.571531372,4.916666667,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,29
23,80955,46518,801,72,4,7.37,24,0.37,0,0,0,0,0.574615527,6.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13
36,17853,25792,581,75,1,23.58,48,0.77,1,1,1,1,1.444687167,6.25,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,39
59,104543,237696,819,8,1,4.56,12,0.8,1,1,1,0,2.273667295,0.666666667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47
32,19720,16501,313,109,3,12.57,60,0.17,1,0,1,0,0.836764706,9.083333333,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,11
25,104239,29498,612,34,1,9.66,60,0.42,1,1,0,0,0.282984296,2.833333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
58,130663,45207,645,6,2,14.18,24,0.37,1,1,1,0,0.345981647,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22
57,147999,107605,652,20,4,11.65,24,0.61,0,1,1,0,0.727065723,1.666666667,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,38
54,76453,163538,412,49,1,14.83,60,0.49,1,1,1,0,2.139065831,4.083333333,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31
49,38285,17940,835,25,1,3.59,48,0.68,1,1,0,0,0.468590832,2.083333333,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7
20,47732,138382,798,85,1,18.47,60,0.63,0,1,1,1,2.899145228,7.083333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,6
60,125731,94203,701,49,4,3.18,24,0.64,0,0,1,0,0.74924243,4.083333333,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25
31,104290,69632,505,64,2,8.39,60,0.7,1,1,1,0,0.667676671,5.333333333,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
62,58150,158543,832,47,1,13.26,60,0.2,1,1,0,0,2.726448839,3.916666667,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,38
32,31030,118147,659,3,2,11.09,36,0.81,0,1,0,0,3.807508862,0.25,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,38
19,75311,109692,659,41,4,16.03,48,0.84,1,1,0,0,1.456520296,3.416666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
20,71346,180461,654,45,3,7.85,24,0.35,1,1,1,0,2.529377961,3.75,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
57,116428,68505,601,60,2,24.82,24,0.85,0,0,0,0,0.588389391,5.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,33
41,79443,241689,540,52,1,21.38,12,0.16,1,0,1,1,3.042294475,4.333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1
37,44864,180120,755,116,1,22.86,60,0.73,1,0,0,1,4.014800285,9.666666667,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,26
27,107296,177519,522,19,1,16.06,60,0.27,0,1,1,0,1.654479198,1.583333333,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30
66,147731,141442,655,59,3,7.56,36,0.47,1,0,1,0,0.957429382,4.916666667,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25
57,32547,142992,354,76,4,22.07,60,0.84,0,1,0,0,4.393400313,6.333333333,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,36
55,125417,120068,589,75,1,24.06,36,0.16,0,0,1,0,0.957350279,6.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28
51,27151,92474,610,1,2,15.1,12,0.43,0,1,1,0,3.405915068,0.083333333,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22
49,86488,113121,495,75,2,4.36,12,0.13,1,0,1,0,1.307938674,6.25,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15
59,77481,40096,413,26,1,23.03,36,0.66,1,1,1,0,0.517494612,2.166666667,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,28
69,88567,146432,542,93,1,14.67,48,0.65,1,1,0,0,1.653347183,7.75,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16
41,51717,233505,329,59,4,2.46,12,0.39,0,0,0,1,4.515053077,4.916666667,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,18
28,61145,225674,565,85,3,8.57,24,0.2,1,1,1,0,3.690800556,7.083333333,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
59,41616,231884,489,7,4,13.13,12,0.71,0,0,0,1,5.571991542,0.583333333,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,45
24,71603,27025,391,32,4,19.44,60,0.76,0,0,0,0,0.37742832,2.666666667,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
65,81280,149445,511,107,1,22.86,12,0.42,0,0,0,0,1.838644193,8.916666667,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,36
56,123389,12977,450,54,1,9.7,36,0.8,1,1,1,0,0.10517145,4.5,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,27
64,57299,119933,665,116,1,23.33,36,0.52,1,0,1,0,2.093108082,9.666666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
29,61737,59010,780,55,4,17.05,60,0.87,0,1,0,1,0.955828757,4.583333333,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,15
45,42132,223228,412,88,3,18.96,60,0.89,0,0,0,0,5.298300579,7.333333333,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,29
63,21991,105392,689,96,2,17.89,24,0.75,0,1,1,0,4.792506025,8.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,34
64,105521,80345,342,3,3,6.83,36,0.43,0,0,1,0,0.76141242,0.25,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45
50,78376,125464,601,90,4,23.99,60,0.24,1,0,1,1,1.600796162,7.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
39,102344,55351,684,94,1,21.17,60,0.3,1,1,0,0,0.540832877,7.833333333,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10
55,66211,59613,820,98,1,11.05,60,0.54,1,0,1,0,0.900348885,8.166666667,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20
28,15016,78062,450,118,4,17.55,60,0.78,1,1,0,1,5.198588173,9.833333333,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,39
52,144779,196601,848,82,2,23.36,60,0.37,0,0,1,0,1.357938651,6.833333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6
58,46599,59845,363,67,4,15.65,24,0.63,1,1,1,0,1.284255027,5.583333333,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,42
42,63189,235059,814,14,4,3.34,36,0.35,1,0,0,0,3.719935432,1.166666667,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,40
50,146022,32887,761,65,3,2.52,12,0.78,1,0,1,0,0.225219487,5.416666667,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,37
57,50554,178118,372,25,3,5.96,48,0.59,1,1,1,1,3.523321597,2.083333333,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,27
32,36417,8989,756,94,2,22.45,60,0.46,0,0,0,1,0.246835269,7.833333333,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,33
55,62462,56419,843,13,3,13.54,36,0.82,1,1,0,1,0.903253178,1.083333333,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,13
24,42983,36521,445,3,1,23.22,60,0.36,1,0,0,1,0.849661494,0.25,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,48
18,27295,114996,448,19,3,21.94,12,0.44,1,1,1,0,4.213079319,1.583333333,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
18,116515,212050,570,118,3,23.81,24,0.76,1,0,1,0,1.819937347,9.833333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48
59,96705,234128,372,108,3,6.14,36,0.67,1,1,1,0,2.42105372,9.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,49
40,144319,39125,447,8,2,2.37,36,0.82,1,0,1,0,0.271100825,0.666666667,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,32
56,79116,122460,777,9,4,15.21,12,0.26,1,1,0,0,1.547853784,0.75,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4
44,114013,73387,790,18,4,14.25,36,0.72,1,1,1,1,0.643672213,1.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,21
32,64761,159796,722,54,3,15.51,60,0.3,0,0,1,0,2.467472707,4.5,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,44
55,97761,79764,382,89,3,8.43,48,0.41,1,1,0,0,0.815908184,7.416666667,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19
32,67149,24207,312,62,1,15.21,36,0.52,1,0,0,0,0.360496806,5.166666667,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19
64,84987,38111,613,66,2,2.84,12,0.49,1,1,0,0,0.44843329,5.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
61,106428,60998,641,111,2,10.72,24,0.49,0,1,1,0,0.573138648,9.25,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37
31,135220,177486,803,59,3,9.65,12,0.75,1,0,1,0,1.312572105,4.916666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
22,125867,91396,682,79,2,20.71,12,0.55,1,0,1,0,0.726131552,6.583333333,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
68,84161,118812,739,15,1,2.01,48,0.25,0,0,1,0,1.411722769,1.25,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21
