Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,HasMortgage,HasDependents,HasCoSigner,LoanToIncome,EmploymentYears,CreditRisk,Education_high school,Education_master's,Education_phd,EmploymentType_part-time,EmploymentType_self-employed,EmploymentType_unemployed,MaritalStatus_married,MaritalStatus_single,LoanPurpose_business,LoanPurpose_education,LoanPurpose_home,LoanPurpose_other,InterestLevel_medium,InterestLevel_high,DTIBucket_medium,DTIBucket_high,DTIBucket_extreme,Default,prediction,cluster
24,128408,7084,711,78,1,18.23,60,0.51,1,1,1,0.055167902,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,39
57,50977,46412,728,115,2,20.39,48,0.4,1,0,1,0.910449811,9.583333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
66,146896,7072,404,27,1,15.81,12,0.18,1,1,0,0.048142904,2.25,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,12
48,31256,225297,712,55,4,5.94,36,0.12,1,0,0,7.208120041,4.583333333,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
36,47768,174626,633,15,3,6.63,24,0.4,1,1,1,3.655710936,1.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19
36,33611,219921,735,17,2,12.46,36,0.44,0,0,0,6.543125762,1.416666667,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,28
61,29504,10344,690,65,3,24.96,36,0.56,1,0,1,0.350596529,5.416666667,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,45
50,83173,42128,310,30,4,24.85,60,0.39,1,0,1,0.506510526,2.5,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,24
29,46985,44905,426,13,2,24.65,48,0.33,0,0,0,0.955730552,1.083333333,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,46
23,78732,118966,658,0,2,24.52,60,0.83,1,0,0,1.511024742,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,49
36,37121,32279,575,37,4,19.52,24,0.56,0,1,0,0.869561704,3.083333333,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,26
31,142793,208473,745,93,2,6.47,24,0.39,0,0,1,1.459966525,7.75,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,9
59,21043,103734,841,15,3,12.37,48,0.79,1,0,0,4.929620301,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,38
69,133400,128429,700,64,4,3.42,12,0.74,1,0,1,0.962736132,5.333333333,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,18
44,92583,189326,590,39,4,15.09,48,0.36,1,1,1,2.044932655,3.25,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,41
44,26073,148858,416,118,2,19.02,12,0.73,1,0,1,5.709277797,9.833333333,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,46
40,110429,190818,784,44,2,12.91,12,0.76,0,0,0,1.727970008,3.666666667,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,19
49,19819,244422,371,26,3,9.91,12,0.1,1,1,1,12.33271103,2.166666667,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,22
35,80802,80552,365,22,4,8.79,36,0.27,0,0,1,0.996906017,1.833333333,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42
53,40488,180670,649,27,3,4.02,36,0.11,0,1,0,4.46230982,2.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,16
36,118942,27557,542,26,4,12.12,48,0.86,1,0,1,0.23168435,2.166666667,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31
55,134092,224850,574,28,3,12.49,60,0.4,0,1,1,1.676833816,2.333333333,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
46,69060,166854,820,24,1,19.66,60,0.5,1,0,0,2.41607298,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7
62,117221,154359,394,60,1,12.97,36,0.79,0,0,0,1.316820365,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,40
40,98578,64563,813,64,1,21.42,36,0.44,0,0,0,0.654943294,5.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,49
23,80272,45155,386,69,2,18.73,12,0.62,0,1,0,0.562524915,5.75,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,24
22,122387,90122,461,78,3,11.28,60,0.81,1,0,0,0.736369059,6.5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,20
20,36831,83746,381,35,3,7.47,36,0.52,0,0,1,2.2737911,2.916666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42
25,85535,86299,663,42,4,17.96,24,0.78,1,1,1,1.008932016,3.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21
48,22770,104062,431,88,3,5.0,48,0.43,1,0,0,4.570136144,7.333333333,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,42
51,16348,36316,677,84,3,7.26,60,0.72,1,1,0,2.221433815,7.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,11
62,120763,249730,719,89,4,20.29,48,0.79,0,1,1,2.067934715,7.416666667,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,45
37,53380,127825,632,26,3,21.14,36,0.19,1,0,1,2.394623454,2.166666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,7
36,85039,149689,799,107,3,20.26,24,0.77,1,1,0,1.76023942,8.916666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,33
53,93654,126820,725,91,2,22.68,24,0.76,1,1,1,1.354133299,7.583333333,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,33
59,137947,150018,838,28,4,19.38,24,0.77,0,0,0,1.087504621,2.333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
51,26568,221509,514,88,2,11.61,12,0.57,0,0,0,8.337436013,7.333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3
53,94411,51064,362,92,3,10.55,60,0.68,0,1,1,0.540869178,7.666666667,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,31
31,23019,186097,384,11,1,2.27,12,0.77,1,1,1,8.084495417,0.916666667,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3
40,74606,28547,329,75,4,14.94,24,0.56,1,0,1,0.382636785,6.25,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3
49,22472,114760,656,103,4,18.11,12,0.13,0,1,1,5.106799573,8.583333333,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,49
43,94625,77924,581,71,1,9.51,24,0.7,1,1,0,0.823503303,5.916666667,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35
59,61961,143323,442,22,3,17.35,60,0.79,0,0,1,2.313116315,1.833333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,29
35,59020,13354,554,81,4,18.53,36,0.75,0,0,1,0.226262284,6.75,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,24
44,26919,95867,442,90,2,11.58,24,0.4,1,1,0,3.56131357,7.5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,41
18,30542,241016,345,98,2,17.57,60,0.72,0,0,1,7.89129723,8.166666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5
58,101647,122929,560,71,1,22.15,48,0.51,0,1,1,1.209371649,5.916666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
20,145049,112784,396,9,3,23.28,48,0.47,0,0,1,0.777557929,0.75,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,46
20,84572,231903,680,85,1,23.9,12,0.54,0,1,0,2.742077756,7.083333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21
24,144900,170977,595,19,1,17.81,36,0.76,1,0,0,1.179965493,1.583333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,25
29,75846,46637,580,19,4,24.95,24,0.68,0,0,1,0.6148907,1.583333333,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,23
68,140095,88870,617,98,2,22.91,36,0.37,0,0,0,0.634355259,8.166666667,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,45
59,41619,229999,348,90,3,24.7,36,0.68,1,1,1,5.526298085,7.5,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,26
48,40170,235885,786,33,1,12.17,60,0.57,1,0,0,5.872168285,2.75,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2
55,147887,77174,774,66,1,3.73,36,0.35,0,0,0,0.521844381,5.5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11
22,145703,61601,744,12,4,22.35,60,0.68,1,0,0,0.422784706,1.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,33
26,72091,145767,812,7,4,3.41,24,0.5,0,0,1,2.021986101,0.583333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16
21,22838,235028,346,82,1,24.17,24,0.71,0,0,0,10.29109379,6.833333333,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,10
55,100120,165242,722,74,3,20.95,60,0.36,0,1,1,1.650439473,6.166666667,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,33
41,118801,29951,484,12,1,11.46,12,0.78,1,1,0,0.252110672,1.0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,41
42,114729,206276,370,3,3,22.52,36,0.83,1,1,0,1.797941235,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,34
68,112219,53873,380,26,4,15.82,24,0.61,1,1,1,0.48007022,2.166666667,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,41
23,44831,130211,426,19,4,21.44,48,0.64,0,1,0,2.904485735,1.583333333,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,15
38,89743,76186,564,75,2,21.84,24,0.81,0,0,1,0.848935293,6.25,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,46
32,100719,228588,468,84,2,18.94,24,0.78,1,1,0,2.26956185,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5
33,29107,111766,398,30,4,9.7,24,0.18,0,1,1,3.839832343,2.5,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,8
30,83740,101249,448,12,4,8.77,36,0.19,1,0,0,1.209087652,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,42
37,99153,58164,652,88,3,19.0,60,0.17,0,1,1,0.586608575,7.333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
42,94977,159663,637,70,2,13.0,36,0.38,0,0,1,1.681070154,5.833333333,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18
30,122580,36096,697,51,4,7.73,60,0.35,0,1,1,0.294468918,4.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
31,68889,248309,546,49,2,11.98,12,0.74,1,1,0,3.60447967,4.083333333,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,8
45,119020,172509,444,78,1,10.48,12,0.37,1,0,1,1.449411864,6.5,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,8
25,135766,32720,707,31,2,2.55,12,0.49,1,0,1,0.241002902,2.583333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
69,131156,116135,717,2,2,9.31,48,0.6,1,1,1,0.885472262,0.166666667,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19
68,120391,176554,760,1,2,14.92,36,0.2,1,0,1,1.466504971,0.083333333,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38
45,148089,90006,429,53,1,5.72,48,0.22,1,1,0,0.607783157,4.416666667,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
31,103240,103824,654,45,4,5.32,60,0.2,1,1,0,1.005656722,3.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16
67,50465,17246,415,13,1,13.05,24,0.18,0,1,1,0.341741801,1.083333333,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37
18,27626,211373,461,99,2,16.3,12,0.18,1,1,0,7.651234344,8.25,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3
47,120883,46799,640,77,4,10.27,48,0.21,1,1,1,0.38714294,6.416666667,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,43
57,32880,38552,474,108,2,8.6,24,0.62,0,1,1,1.172506083,9.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
49,41648,21940,508,78,3,8.19,36,0.36,0,1,0,0.526796005,6.5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
37,113672,32785,616,110,4,10.46,24,0.25,1,0,0,0.288417552,9.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28
60,62325,181171,507,69,1,18.02,12,0.76,0,1,0,2.906875251,5.75,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,26
27,75959,73794,625,65,4,16.79,60,0.52,0,1,1,0.971497782,5.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,28
30,97705,13983,441,43,1,19.63,24,0.27,1,1,1,0.143114477,3.583333333,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,34
36,73521,125838,734,106,3,11.4,60,0.26,1,0,1,1.711592606,8.833333333,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,18
27,138774,158090,421,118,1,18.5,12,0.36,1,0,1,1.139190338,9.833333333,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,34
21,36435,21440,714,13,2,7.32,60,0.23,1,0,1,0.588445176,1.083333333,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11
38,40994,74783,438,28,3,20.84,60,0.39,1,1,0,1.824242572,2.333333333,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,26
28,30828,168045,614,115,2,23.52,12,0.36,1,0,1,5.451050993,9.583333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21
60,60798,124903,521,65,4,21.77,12,0.24,0,0,1,2.054393237,5.416666667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23
62,122631,24241,521,22,4,23.1,48,0.48,1,0,0,0.197674324,1.833333333,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,25
53,99975,206256,625,8,2,11.77,12,0.31,1,1,1,2.063075769,0.666666667,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38
59,97289,15209,384,28,3,22.06,48,0.55,0,0,1,0.156328054,2.333333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,29
60,63350,212944,705,9,2,10.34,36,0.58,1,1,0,3.361389108,0.75,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,27
50,131832,10696,487,10,4,5.46,60,0.37,0,0,1,0.081133564,0.833333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
24,24802,161998,628,53,4,2.48,60,0.14,1,0,1,6.531650673,4.416666667,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,18
57,50587,67145,527,66,3,23.53,24,0.63,1,1,0,1.327317295,5.5,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,21
56,104935,40595,802,66,4,21.3,24,0.49,0,0,0,0.386858531,5.5,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,33
47,135775,68725,483,69,3,19.94,48,0.4,0,0,0,0.506168293,5.75,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,25
25,33330,145740,744,24,4,5.89,24,0.16,0,0,0,4.372637264,2.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,36
46,87077,92285,355,13,4,8.13,60,0.19,1,1,0,1.059809134,1.083333333,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41
48,34373,51840,357,74,3,4.16,48,0.29,0,1,0,1.508160475,6.166666667,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
24,113278,123326,662,51,2,24.04,12,0.49,1,0,1,1.088702131,4.25,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,39
21,72018,171905,429,94,4,15.2,12,0.84,0,1,1,2.386972701,7.833333333,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,37
28,137684,72593,826,10,4,24.57,48,0.83,1,0,0,0.527243543,0.833333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,39
21,48722,73319,796,87,2,10.14,36,0.11,1,0,0,1.504843808,7.25,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2
40,21199,100235,447,106,2,14.32,24,0.89,0,0,1,4.72828907,8.833333333,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,40
53,128707,204670,787,114,2,18.97,48,0.58,1,0,1,1.590200999,9.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21
48,107945,206000,413,77,3,4.15,12,0.66,1,0,0,1.908379267,6.416666667,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,13
63,126244,82575,316,69,4,11.24,24,0.58,1,1,1,0.654090491,5.75,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6
29,138912,245802,848,39,1,22.56,24,0.73,1,1,1,1.769479959,3.25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,45
63,129527,70736,760,112,4,9.61,36,0.72,1,0,0,0.546110077,9.333333333,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,43
38,43574,88327,610,119,1,5.47,12,0.62,0,1,1,2.02705742,9.916666667,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
34,148740,149802,847,20,2,5.65,60,0.1,1,0,0,1.007139976,1.666666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
19,74106,126859,526,59,2,24.04,60,0.3,0,1,0,1.711858689,4.916666667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,34
35,119903,240314,306,66,3,17.01,48,0.2,1,1,0,2.004236758,5.5,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,20
25,99689,196645,766,93,1,14.23,36,0.34,1,1,0,1.972584739,7.75,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,6
19,127211,226420,429,95,1,22.83,48,0.82,0,1,0,1.779877526,7.916666667,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,29
47,121536,44225,672,107,3,7.79,24,0.59,1,0,1,0.363883952,8.916666667,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36
59,98129,190080,408,100,4,5.76,12,0.33,0,1,1,1.937042057,8.333333333,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
53,93482,42077,632,41,4,17.73,48,0.52,0,0,0,0.450108042,3.416666667,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4
46,33609,70623,452,97,1,8.45,24,0.32,0,0,0,2.101312149,8.083333333,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,18566,193575,531,96,3,16.24,48,0.79,1,0,0,10.42631692,8.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,32
62,109042,15599,747,117,3,2.13,12,0.61,1,1,0,0.14305497,9.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43
19,15299,158371,501,109,3,10.82,12,0.23,1,1,0,10.35172233,9.083333333,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3
40,48026,76451,734,61,4,6.58,60,0.42,0,1,0,1.591866905,5.083333333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
32,110550,171406,397,36,1,8.27,36,0.58,1,0,0,1.550483944,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42
21,133607,195109,532,80,2,19.56,24,0.61,1,1,0,1.460320193,6.666666667,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,29
25,65050,122018,459,106,4,21.1,24,0.78,1,1,1,1.87575711,8.833333333,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
64,124501,229638,764,96,1,21.96,36,0.61,0,0,1,1.844467113,8.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4
46,39244,22169,395,46,1,9.18,48,0.7,1,1,0,0.564901641,3.833333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
58,64219,170386,765,75,2,18.48,36,0.28,0,0,1,2.653202323,6.25,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,33
24,129517,244856,831,63,1,8.09,60,0.61,0,0,0,1.890531745,5.25,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
53,81374,161106,847,84,3,15.28,60,0.37,1,1,0,1.979821565,7.0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,8
43,86696,16496,701,51,2,24.66,24,0.55,1,1,0,0.190274061,4.25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,48
37,108583,61740,619,12,4,2.52,60,0.6,0,0,1,0.568597294,1.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9
57,27839,39369,544,112,3,20.24,48,0.5,1,0,1,1.414167176,9.333333333,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21
25,110777,212459,354,42,3,8.72,60,0.67,0,0,1,1.91789812,3.5,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
51,80878,132292,401,98,1,19.28,36,0.21,0,1,0,1.635698212,8.166666667,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24
43,99946,160772,827,52,2,21.67,24,0.72,0,0,1,1.608588638,4.333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,33
64,27522,193924,311,116,3,23.17,36,0.26,1,1,1,7.046144902,9.666666667,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,5
52,70451,186204,582,1,1,21.04,36,0.66,1,0,0,2.643028488,0.083333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
46,36156,150409,419,49,2,18.49,48,0.2,1,1,0,4.160001106,4.083333333,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,26
19,145613,151155,433,20,2,19.8,48,0.36,0,1,0,1.038059789,1.666666667,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,15
63,33195,54206,476,1,4,17.42,36,0.45,0,1,0,1.632956771,0.083333333,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,34
43,82840,129187,657,67,3,20.56,36,0.67,1,0,0,1.559476099,5.583333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,48
39,108304,26270,665,63,3,20.59,60,0.19,0,0,1,0.242557985,5.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7
52,57613,196902,563,92,1,23.75,48,0.21,0,1,1,3.417666152,7.666666667,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,44
45,19817,231411,838,45,2,7.42,24,0.1,0,1,1,11.67739819,3.75,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,38
27,123753,102195,460,29,1,17.34,24,0.64,1,0,1,0.825798162,2.416666667,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,44
62,18935,167402,613,115,1,7.58,24,0.2,1,0,1,8.840876683,9.583333333,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
44,127820,229204,830,24,2,18.96,60,0.63,0,0,0,1.793177906,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,49
23,58902,146488,322,1,4,24.59,60,0.4,1,0,0,2.486978371,0.083333333,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,34
53,78210,92764,776,92,1,15.24,36,0.36,0,1,0,1.186088735,7.666666667,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,13
62,127629,83613,800,112,2,12.89,12,0.19,1,0,0,0.655125403,9.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43
64,102324,239813,396,79,3,10.39,48,0.86,1,0,0,2.343663266,6.583333333,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34,49361,56591,499,31,4,9.07,36,0.72,1,0,1,1.146471911,2.583333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3
68,98971,40142,620,71,1,14.21,36,0.49,1,1,1,0.405593558,5.916666667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6
47,66759,179280,636,49,2,9.67,12,0.62,0,1,0,2.685480609,4.083333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16
45,147115,226742,439,96,2,13.96,60,0.72,0,1,0,1.54125684,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31
52,24340,69311,733,23,4,10.01,36,0.43,0,0,1,2.847617091,1.916666667,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,11
67,46059,223230,364,1,4,5.3,12,0.59,1,1,0,4.846609783,0.083333333,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,14
